,Unnamed: 0,avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,Geography,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate
2824,2824,8.0,4.0,179.1,448.5060553536483,59879.0,27157.0,6.3,0.0,"(42724.4, 45201]",44.6,44.0,46.1,"Sully County, South Dakota",2.5,60.3,17.1,13.6,40.4,2.9,35.6,12.3,67.4,1.7,78.6,62.1,46.6,25.7,10.0,98.02586794,0.0,0.0,0.0,55.46623794,5.372916101
2825,2825,25.0,13.0,238.8,414.3,27481.0,9959.0,47.4,0.0,"[22640, 34218.1]",23.9,22.8,25.2,"Todd County, South Dakota",3.62,28.5,39.9,31.1,40.4,0.9,22.2,10.3,5.372916101,25.4,22.3,15.7,41.2,52.3,43.3,10.1991551,2.313187763,0.563266948,0.130758399,26.67153818,5.372916101
2826,2826,34.0,15.0,162.1,410.9,40545.0,5434.0,19.9,0.0,"(40362.7, 42724.4]",46.4,43.3,47.7,"Tripp County, South Dakota",2.08,55.1,12.9,52.2,17.7,17.2,34.7,17.5,65.4,2.1,63.7,46.5,28.5,37.9,20.7,82.0494186,0.090843023,0.454215116,0.0,51.63756371,5.372916101
2827,2827,51.0,20.0,154.3,436.0,55708.0,8209.0,10.2,0.0,"(54545.6, 61494.5]",44.0,43.3,45.2,"Turner County, South Dakota",2.5,63.9,17.3,34.95140260766503,40.4,5.3,36.3,12.3,64.8,2.5,78.2,48.8,47.0,36.3,12.2,97.32594556,0.554083353,0.550847458,0.8458260390000001,59.11931818,5.14390692
2828,2828,86.0,29.0,166.5,518.1,72041.0,14909.0,6.3,402.4414783,"(61494.5, 125635]",41.0,39.8,42.2,"Union County, South Dakota",2.5,58.9,20.5,34.95140260766503,40.4,5.3,30.0,17.6,5.372916101,2.9,84.8,66.8,59.2,24.2,18.8,94.29995957,0.316668913,1.603557472,0.902843283,55.9521805,7.245912151
2829,2829,35.0,15.0,146.4,391.7,41831.0,5443.0,15.9,0.0,"(40362.7, 42724.4]",44.9,39.5,45.6,"Walworth County, South Dakota",2.21,53.6,17.5,32.5,40.4,16.1,36.9,17.7,58.5,7.6,65.0,48.8,36.2,36.3,18.8,82.18380346,2.313187763,2.784349409,2.984531392,47.84428631,7.714016933
2830,2830,114.0,41.0,161.247722604269,403.8,47363.0,22702.0,15.9,0.0,"(45201, 48021.6]",40.8,39.8,42.7,"Yankton County, South Dakota",2.33,51.1,19.9,33.7,40.4,5.7,35.3,12.3,61.7,3.6,75.2,56.5,46.8,31.6,13.0,92.29545856,2.313187763,0.609648348,0.879130588,50.94954489,6.329660834
2831,2831,498.0,206.0,195.6,499.5,46689.0,75749.0,15.6,0.0,"(45201, 48021.6]",43.2,41.3,42.4,"Anderson County, Tennessee",2.43,48.8,13.6,40.9,40.4,6.0,33.8,13.3,5.372916101,7.7,64.3,48.7,43.7,39.1,18.8,83.66344325493273,3.765080207,1.325732467,0.389765345,47.01097609,3.957446809
2832,2832,224.0,89.0,184.4,461.5,42252.0,47183.0,19.1,0.0,"(40362.7, 42724.4]",36.6,35.9,42.4,"Bedford County, Tennessee",2.72,54.2,17.1,42.3,40.4,5.3,41.2,9.5,56.6,7.7,65.0,44.8,38.0,36.3,22.7,83.76027487,2.313187763,0.724133432,0.8458260390000001,54.33287483,4.9190879
2833,2833,127.0,58.0,213.19999776725908,533.9,45209.0,16129.0,21.4,1922.003844,"(34218.1, 37413.8]",46.1,45.1,47.3,"Benton County, Tennessee",2.37,52.1,14.5,55.3,29.1,1.1,46.1,6.2,43.3,14.3,65.0,37.6,29.5,45.7,25.8,95.2155464,3.462271693,0.52272308,0.104544616,49.10109048,5.264732276
2835,2835,769.0,276.0,172.5,494.2,47175.0,127253.0,14.7,0.0,"(45201, 48021.6]",511.2,41.0,43.9,"Blount County, Tennessee",2.51,55.8,15.4,40.6,38.4,5.3,34.9,15.0,5.372916101,7.8,65.0,51.7,45.4,36.3,17.5,83.66344325493273,2.902035339,0.754065885,0.270792728,55.66863133,4.324151185
2836,2836,524.0,211.0,184.2,461.9,45209.0,27157.0,17.5,9.606978509,"(42724.4, 45201]",39.4,38.0,40.4,"Bradley County, Tennessee",2.58,51.7,12.8,37.0,40.4,4.5,35.3,12.9,5.372916101,11.2,63.6,48.8,42.8,35.3,19.6,83.66344325493273,4.630518704,1.034665204,0.8458260390000001,51.58581605,7.159837221
2837,2837,263.0,118.0,218.3,491.8,33333.0,39752.0,22.7,0.0,"[22640, 34218.1]",43.0,41.7,44.5,"Campbell County, Tennessee",2.48,51.4,13.6,50.9,40.4,2.1,41.8,12.3,42.1,7.6,54.8,40.2,35.9,45.4,26.7,97.89426523,2.313187763,0.550847458,0.057248108,50.91591122,4.345366074
2838,2838,83.0,37.0,210.1,469.4,41068.0,27157.0,16.4,0.0,"(40362.7, 42724.4]",41.9,41.1,43.2,"Campbell County, Tennessee",2.53,51.9,8.4,64.3,40.4,5.3,42.2,10.1,51.3,12.9,62.2,46.9,39.8,39.8,18.8,95.24914775,1.610212519,0.456952201,1.015449336,51.72605791,6.944
2839,2839,181.0,81.0,207.8,475.2,36627.0,27910.0,20.8,0.0,"(34218.1, 37413.8]",42.6,40.6,44.4,"Carroll County, Tennessee",2.45,50.4,9.6,34.95140260766503,49.1,5.3,41.4,8.7,46.5,7.6,60.1,48.8,41.2,44.0,25.1,86.68923923,10.37985398,0.225725673,0.610164709,49.5254298,4.483306836
2841,2841,214.0,90.0,238.1,533.3,51475.0,39741.0,12.7,0.0,"(51046.4, 54545.6]",39.8,39.5,40.2,"Carroll County, Tennessee",2.7,54.6,7.9,40.9,40.4,4.8,36.6,13.7,59.7,7.8,65.0,48.8,47.0,30.5,18.7,94.82015118,2.313187763,0.41347471,1.504236213,56.67977102,4.803398323
2842,2842,98.64000000000001,36.0,180.6,407.4,40980.0,27157.0,20.1,0.0,"(40362.7, 42724.4]",37.2,39.5,38.2,"Chester County, Tennessee",2.66,48.6,11.1,34.95140260766503,58.7,6.1,38.5,12.3,51.1,7.6,61.4,48.8,42.0,34.2,18.8,86.53313323,10.54029093,0.32902332,1.587393212,52.354297,5.429553265
2843,2843,211.0,77.00729927007299,218.3,515.0,33640.0,31709.0,24.0,0.0,"(42724.4, 45201]",41.0,40.5,43.2,"Claiborne County, Tennessee",2.4,52.3,9.3,37.7,40.4,10.0,42.3,8.3,45.4,8.2,65.0,46.6,40.0,41.6,23.6,96.258032,1.052034774,0.447272269,0.8458260390000001,51.74340811,3.502840141
2844,2844,50.0,26.0,217.0,437.1,30744.0,7771.0,15.9,0.0,"[22640, 34218.1]",46.9,45.8,48.3,"Clay County, Tennessee",2.37,59.9,22.8,35.5,40.4,7.6,44.7,12.3,42.5,7.2,65.0,32.9,26.7,36.3,31.1,96.61953728,2.313187763,0.347043702,0.179948586,57.86551511,2.134146341
2846,2846,301.0,128.0,194.0,472.8,45235.0,54277.0,16.8,0.0,"(45201, 48021.6]",39.7,39.5,40.8,"Coffee County, Tennessee",2.49,52.4,17.1,46.2,40.4,4.7,39.2,11.7,51.8,8.8,62.1,48.8,39.3,39.1,21.2,83.66344325493273,1.923364766,0.972908247,1.972010178,51.38875768,4.540620142
2847,2847,77.0,34.0,184.3,461.5280067095332,37853.0,14601.0,19.0,0.0,"(37413.8, 40362.7]",39.7,39.1,40.4,"Crockett County, Tennessee",2.64,52.4,16.4,34.95140260766503,40.4,5.3,40.4,9.0,50.8,7.4,56.4,48.8,35.7,39.5,22.9,83.66344325493273,2.313187763,0.116438356,4.061643836,48.5237484,4.708383961
2848,2848,455.0,183.0,182.0,481.9,40839.0,58229.0,16.6,17.17357331,"(42724.4, 45201]",49.7,48.2,50.9,"Crockett County, Tennessee",2.35,57.0,11.9,52.8,40.4,5.6,35.3,11.3,42.1,9.0,60.2,35.1,28.2,49.1,18.8,97.03071969,0.593507963,0.415977722,0.182751719,54.13409439,4.836428773
2849,2849,208.0,77.0,180.1,506.6,52578.0,34371.0,11.8,1862.034855,"(51046.4, 54545.6]",38.9,39.5,41.0,"Effingham County, Illinois",2.5,52.4,17.1,31.3,41.4,13.0,36.4,14.7,64.1,5.4,73.4,56.0,47.0,36.3,17.4,97.78049633,0.340789934,0.544681347,0.562157754,54.01350338,4.731034483
2850,2850,130.0,48.0,165.9,480.9,41268.0,22043.0,17.5,0.0,"(40362.7, 42724.4]",40.1,38.9,41.8,"Effingham County, Illinois",2.63,49.6,25.3,30.7,41.7,2.4,40.0,8.7,5.372916101,10.4,58.7,40.0,35.5,43.8,24.5,93.2101554,4.210336104,0.655041561,0.257499096,55.01868316,6.596537366
2851,2851,109.60000000000001,40.0,188.3,468.7,50877.0,13736.0,12.1,0.0,"(42724.4, 45201]",42.7,39.5,45.7,"Ford County, Illinois",2.39,53.9,27.2,34.95140260766503,40.4,3.5,38.8,12.6,5.372916101,8.6,69.6,49.3,41.6,39.4,19.1,97.63642935,0.578243585,0.296349837,0.01445609,51.95520796,5.372916101
2852,2852,272.0,119.0,215.7,509.8,37758.0,39485.0,19.9,0.0,"(37413.8, 40362.7]",42.1,40.4,43.9,"Franklin County, Illinois",2.41,50.0,21.9,32.4,40.4,5.2,34.4,10.0,48.5,7.6,57.0,39.8,36.0,48.1,28.3,97.50592029,0.47614249,0.438353404,0.151156346,47.2534908,4.6247512
2853,2853,250.0,100.0,193.1,506.5,44435.0,35699.0,16.5,2240.959131,"(42724.4, 45201]",41.0,39.7,44.8,"Fulton County, Illinois",2.5,49.9,17.4,29.2,40.4,6.9,35.3,11.6,5.372916101,7.9,70.2,51.1,47.4,39.3,18.9,94.50761226,3.551468766,0.261542273,0.316603805,50.28173913,5.418650238
2854,2854,41.0,18.0,213.6,492.5,41045.0,27157.0,15.9,0.0,"(40362.7, 42724.4]",45.1,44.8,45.7,"Gallatin County, Illinois",2.23,55.2,19.9,32.3,40.4,0.5,41.4,6.5,51.8,7.5,58.2,38.8,32.3,50.3,27.5,83.66344325493273,0.389972145,0.464252553,0.8458260390000001,49.54318937,5.372916101
2855,2855,87.0,37.0,197.6,488.4,39738.0,13241.0,16.2,0.0,"(37413.8, 40362.7]",42.6,41.0,43.5,"Greene County, Illinois",2.43,51.6,20.3,34.95140260766503,40.4,4.2,40.9,9.0,5.372916101,7.6,62.0,48.8,39.4,36.3,25.2,83.66344325493273,0.955414013,0.051844171,0.8458260390000001,50.0,5.104572847
2856,2856,258.0,93.0,193.1,530.2,70092.0,27157.0,8.5,0.0,"(61494.5, 125635]",37.2,36.5,42.4,"Grundy County, Illinois",0.027,55.0,15.2,30.2,40.4,10.2,37.6,13.7,61.9,7.8,65.0,63.9,58.1,27.2,14.3,94.30355829,1.453945144,0.714044195,2.356942538,56.75967986,4.804003336
2857,2857,61.0,29.0,236.7,517.5,49790.0,8200.0,14.0,0.0,"(48021.6, 51046.4]",43.2,42.1,44.6,"Hamilton County, Illinois",2.36,52.4,20.9,27.4,40.4,5.1,35.3,8.9,54.2,4.5,67.6,48.8,42.5,38.6,18.7,99.31506849,0.504686373,0.0,0.0,58.13417794,4.799040192
2858,2858,128.0,50.0,170.0,468.6,45209.0,27157.0,11.6,4260.367794,"(48021.6, 51046.4]",46.2,44.3,47.6,"Hancock County, Illinois",2.5,58.8,15.4,37.0,40.4,5.3,37.5,14.7,56.4,6.8,67.9,50.2,41.2,36.3,22.5,97.72654499,0.565695378,0.550847458,0.8458260390000001,55.86364793,5.844875346
2859,2859,28.0,13.0,195.3,416.4,37331.0,4135.0,20.6,0.0,"(42724.4, 45201]",46.6,44.0,48.3,"Hardin County, Illinois",2.49,49.4,14.2,42.3,40.4,3.4,34.3,12.3,43.0,18.1,56.6,40.4,38.8,47.8,26.9,96.5704825,0.78051088,0.662251656,0.449385052,51.52057245,6.818181818
2860,2860,57.540000000000006,21.0,178.2,410.3,50999.0,6995.0,11.7,0.0,"(48021.6, 51046.4]",49.1,49.2,49.0,"Henderson County, Illinois",2.5,57.3,16.5,34.0,40.4,5.3,44.0,11.2,56.8,7.0,76.1,48.8,47.7,37.0,14.0,97.62851463,0.085203067,0.624822494,0.170406135,52.84421461,3.706395349
2861,2861,326.0,130.0,188.5,472.0457366508247,51025.0,49489.0,11.3,1050.738548,"(42724.4, 45201]",41.0,40.9,43.6,"Henry County, Illinois",2.44,56.8,15.5,33.7,40.4,7.7,35.2,12.3,59.2,5.8,76.7,57.6,51.0,33.9,15.0,93.90173005,1.784174969,0.515205581,0.8458260390000001,55.39414973,5.728614138
2862,2862,202.0,81.0,185.0,485.8,46895.0,28672.0,15.8,34.87723214,"(45201, 48021.6]",44.1,43.0,42.4,"Iroquois County, Illinois",2.5,55.5,17.1,42.8,40.4,5.3,41.1,10.3,58.1,7.5,65.0,49.9,42.2,40.1,20.9,94.71999449,1.356142223,0.533507727,2.364643927,53.24203229,6.404437721
2863,2863,276.74,101.0,171.5,471.4,34395.0,59362.0,30.4,522.2196018,"(34218.1, 37413.8]",30.1,29.0,32.0,"Jackson County, Illinois",2.36,37.8,4.9,23.2,40.4,10.3,25.0,18.9,51.0,10.4,65.0,56.3,43.6,32.7,19.5,77.33899956,14.53287197,3.329190043,0.8458260390000001,38.03762292,3.217455621
2864,2864,63.0,23.0,174.1,494.2,52919.0,9607.0,11.0,0.0,"(51046.4, 54545.6]",42.9,42.8,43.0,"Jasper County, Illinois",2.53,59.2,5.7,34.6,40.4,11.6,39.1,12.3,60.6,5.5,72.5,57.2,41.2,33.3,16.3,97.73741567,0.342501297,0.145303581,0.892579139,51.63756371,6.095143707
2865,2865,259.0,99.0,196.0,525.6,43073.0,38353.0,19.5,1303.678982,"(42724.4, 45201]",40.7,39.2,42.8,"Jefferson County, Illinois",2.5,50.1,16.3,29.4,51.8,2.5,32.8,10.2,5.372916101,9.2,65.0,47.3,41.8,42.0,23.1,83.66344325493273,2.313187763,1.052413293,0.8458260390000001,49.15232048,5.121798876
2866,2866,142.48000000000002,52.0,175.9,438.7,52493.0,22372.0,11.6,0.0,"(51046.4, 54545.6]",42.3,41.2,43.0,"Jefferson County, Illinois",2.45,54.8,9.4,28.1,40.4,7.6,37.7,11.4,57.8,8.0,76.0,61.6,56.5,36.3,13.5,97.25524862,0.424309392,0.746961326,0.097237569,56.07021518,3.045785027
2867,2867,150.0,62.0,166.9,421.6,51282.0,22086.0,10.7,45.27755139,"(51046.4, 54545.6]",48.2,46.7,49.2,"Jo Daviess County, Illinois",2.33,59.3,21.1,30.4,40.4,6.4,38.2,15.1,5.372916101,5.6,65.0,48.8,46.5,35.1,14.9,97.69165513,0.267893021,0.397374648,0.160735813,51.63756371,7.092543114
2868,2868,82.0,29.0,175.2,438.7395918367347,45773.0,12762.0,15.9,0.0,"(45201, 48021.6]",43.2,41.2,46.3,"Johnson County, Illinois",2.48,50.2,17.1,28.5,40.4,4.8,31.4,11.4,39.2,10.3,66.7,47.4,40.1,41.9,20.4,88.79881518,8.862732871,0.226050355,0.8458260390000001,54.75380077,4.476930105
2869,2869,2075.0,706.0,156.6,446.2,45209.0,530847.0,10.7,50.86211281,"(61494.5, 125635]",35.9,35.0,36.8,"Kane County, Illinois",2.5,54.3,18.4,31.2,42.1,8.3,35.3,20.4,64.3,7.6,68.4,58.7,53.5,28.2,18.3,72.70493021,5.545204101,3.694516524,15.53194408,51.63756371,5.683202717
2870,2870,612.0,246.0,192.2,490.4,56326.0,110879.0,15.9,234.4898493,"(54545.6, 61494.5]",37.3,36.1,38.5,"Kane County, Illinois",2.61,52.4,10.7,32.2,40.4,6.9,34.1,11.5,56.6,9.8,68.0,48.8,48.8,35.0,19.8,80.25948797,15.0265993,1.11209132,1.447144474,47.87181996,4.551301453
2871,2871,413.0,128.0,188.28207332321156,471.5,90640.0,27157.0,15.9,162.1336792,"(61494.5, 125635]",33.8,33.5,34.0,"Kendall County, Illinois",3.11,60.5,13.4,33.7,40.4,9.0,24.6,22.6,69.8,6.0,82.6,48.8,66.6,20.4,11.6,83.78819687,6.52387617,3.216535039,4.275384051,66.72032402,5.284618101
2872,2872,335.0,137.0,180.1,469.0,38992.0,51441.0,19.3,0.0,"(37413.8, 40362.7]",42.1,40.4,44.5,"Knox County, Illinois",2.25,44.0,11.7,32.6,40.4,6.0,35.3,11.4,50.1,7.4,65.0,45.4,39.4,36.3,24.5,87.02602088,8.499002149,0.82514584,1.897835431,51.63756371,5.205017787
2873,2873,3142.0,1046.0,160.0,400.6754263349176,78001.0,703910.0,9.5,147.7461607,"(61494.5, 125635]",37.6,35.9,42.4,"Lake County, Illinois",2.83,55.0,12.8,33.6,41.5,12.1,21.3,25.6,62.4,7.9,73.8,63.0,55.4,25.3,15.0,80.47696821,2.313187763,6.783487789,2.967144593,58.96067254,5.156824131
2874,2874,742.0,291.0,191.3,519.9,51205.0,111333.0,13.6,2065.874449,"(42724.4, 45201]",41.6,39.5,43.2,"LaSalle County, Illinois",2.48,50.3,14.7,35.4,40.4,5.6,37.5,12.3,5.372916101,9.8,69.5,53.3,48.0,35.8,19.4,94.09570169,2.460494408,0.674193233,1.118325798,49.73780571,4.843425569
2876,2876,246.60000000000002,90.0,193.3135772974904,484.1,54472.0,27157.0,10.9,0.0,"(51046.4, 54545.6]",42.2,40.7,44.3,"Lee County, Illinois",2.37,50.6,16.5,30.4,40.4,6.2,37.7,10.9,54.1,7.5,74.2,48.8,41.2,32.7,15.0,91.18679876,5.087503926,0.733719702,0.8458260390000001,51.86801805,5.709342561
2877,2877,249.0,90.0,176.6,442.24550181716523,53918.0,36671.0,11.9,0.0,"(51046.4, 54545.6]",41.3,40.2,42.7,"Livingston County, Illinois",2.32,49.9,24.5,42.9,40.4,3.7,40.5,9.4,52.0,6.3,71.8,48.8,44.5,36.3,18.9,92.48321792,5.420679774,0.286555759,0.854360689,50.54618363,5.372916101
2878,2878,187.0,76.0,189.5,505.7,54353.0,29494.0,12.6,0.0,"(51046.4, 54545.6]",39.7,37.0,41.9,"Logan County, Illinois",2.5,46.5,16.7,27.9,40.4,6.8,33.3,12.3,43.7,7.8,73.0,51.8,41.2,39.7,18.8,79.20616905,11.76058219,0.881292562,1.745893978,50.54616749,7.205728778
2879,2879,160.0,65.0,175.1,465.6,42684.0,31333.0,23.6,2553.218651,"(40362.7, 42724.4]",30.7,29.4,32.5,"McDonough County, Illinois",2.5,40.4,4.6,15.8,40.4,5.3,29.2,18.5,52.1,9.4,74.5,57.3,46.3,31.9,18.8,90.33709269,5.05482833,2.071292449,0.346777469,43.78761646,3.098048116
2880,2880,1404.0,502.0,181.4,474.4,45209.0,307343.0,6.9,0.0,"(61494.5, 125635]",39.3,38.2,40.2,"McHenry County, Illinois",2.79,58.2,14.4,33.2,40.4,10.5,26.5,21.7,65.8,7.6,78.8,48.8,60.7,22.8,12.5,91.46334718,1.345991795,2.633745124,2.641228279,61.79868665,4.286141792
2881,2881,732.0,260.0,168.5,472.1,60460.0,173166.0,14.3,0.0,"(54545.6, 61494.5]",32.7,32.2,33.2,"McLean County, Illinois",2.53,47.6,5.8,15.4,69.3,9.6,25.7,30.1,65.3,5.5,80.4,65.6,57.8,24.3,12.6,83.96028051,8.002241298,4.6997932,0.975080005,49.15220518,5.372916101
2882,2882,771.0,281.38686131386856,197.9,495.5854179480012,47575.0,107303.0,16.3,1584.298668,"(45201, 48021.6]",40.6,39.5,41.8,"Macon County, Illinois",2.35,47.8,11.9,34.95140260766503,40.4,6.1,34.6,15.2,5.372916101,10.5,66.8,49.7,45.4,36.3,22.2,78.62225601,14.73354519,1.205205462,0.55589644,44.24802405,5.647068254
2883,2883,310.0,122.0,185.1,495.6,48544.0,46045.0,15.9,65.15365403,"(48021.6, 51046.4]",42.6,41.3,44.0,"Macoupin County, Illinois",2.42,54.6,14.9,30.1,48.2,6.9,37.3,12.2,5.372916101,9.6,70.7,52.4,46.2,38.0,18.7,97.18000171,0.685253181,0.429083767,0.121680471,53.28205669,5.090116855
2884,2884,1528.0,608.0,189.2,491.7,54375.0,27157.0,13.1,30.05157602,"(51046.4, 54545.6]",39.5,38.0,42.4,"Madison County, Illinois",2.45,50.1,9.9,34.95140260766503,40.4,10.0,32.3,16.3,5.372916101,8.9,71.8,57.1,51.8,33.4,18.2,88.27705382,8.081733718,0.840826464,0.8458260390000001,48.76343233,5.196780531
2885,2885,271.0,117.0,219.1,533.4,44289.0,38339.0,18.6,991.1578288,"(42724.4, 45201]",41.7,39.5,42.4,"Marion County, Illinois",2.5,51.4,19.0,35.0,40.4,4.6,35.4,9.6,55.6,9.6,59.7,41.9,37.9,46.0,26.1,92.99624984,3.680331049,0.760377602,0.439674124,47.34207692,6.338625621
2886,2886,88.0,32.11678832116788,164.3,490.6,53732.0,11982.0,10.7,0.0,"(51046.4, 54545.6]",45.9,44.6,46.6,"Marshall County, Illinois",2.38,54.6,15.5,34.95140260766503,40.4,5.1,35.3,12.3,56.6,6.5,75.8,48.8,48.0,36.3,16.5,96.71403927,0.599687834,0.361455681,1.232235275,53.57500501,5.503465145
2887,2887,108.0,44.0,204.9,525.8,46878.0,13701.0,14.8,2919.494927,"(45201, 48021.6]",44.7,43.3,45.8,"Mason County, Illinois",2.27,52.4,16.3,34.95140260766503,40.4,9.9,41.3,9.6,5.372916101,9.5,65.5,48.8,41.2,43.9,23.8,97.38779555,0.899051395,0.45306527,0.01415829,48.65925441,5.372916101
2888,2888,100.0,36.4963503649635,169.8,479.3,40590.0,14766.0,20.7,0.0,"(40362.7, 42724.4]",43.7,42.1,44.8,"Massac County, Illinois",2.45,50.5,18.6,39.1,40.4,7.3,31.7,11.1,48.3,8.8,57.3,42.1,36.9,45.6,25.7,90.84310069,6.006925946,0.550847458,0.186467768,47.16886588,5.372916101
2889,2889,80.0,32.0,199.6,486.6,61388.0,12444.0,10.1,0.0,"(54545.6, 61494.5]",41.0,40.5,44.8,"Menard County, Illinois",2.5,52.4,16.5,40.7,40.4,6.8,37.2,16.8,62.1,5.7,75.7,48.8,41.2,35.4,18.8,97.24843391,0.896043137,0.412338435,0.8458260390000001,55.9681182,5.372916101
2890,2890,104.0,42.0,179.9,450.5094324853229,54916.0,15858.0,9.6,315.2982722,"(54545.6, 61494.5]",44.3,43.1,45.3,"Mercer County, Illinois",0.024,60.2,14.3,34.8,40.4,5.3,41.9,12.3,58.4,6.2,78.7,59.4,52.8,33.2,14.2,83.66344325493273,0.47184454,0.31663252,0.769851617,58.58937491,4.061068702
2891,2891,169.88000000000002,62.0,153.4,487.6,73684.0,33879.0,15.9,0.0,"(61494.5, 125635]",42.1,40.5,43.2,"Monroe County, Illinois",2.62,62.2,11.0,28.6,40.4,10.4,33.7,12.3,64.1,7.6,83.4,67.5,41.2,25.2,11.3,97.71609171,0.3399028,1.031634813,0.032797639,64.51689109,5.213333333
2892,2892,193.0,86.0,194.9108801464678,488.1,45288.0,27157.0,17.0,0.0,"(42724.4, 45201]",41.0,39.3,45.4,"Montgomery County, Illinois",2.17,52.4,25.9,26.1,40.4,8.6,41.7,8.2,39.7,5.4,69.2,48.8,40.2,44.4,22.0,89.2326564,2.313187763,0.487256372,0.296442688,52.71734183,8.704627559
2893,2893,221.0,89.0,187.8,486.5,46406.0,34828.0,15.1,0.0,"(42724.4, 45201]",41.0,39.1,43.8,"Morgan County, Illinois",2.29,48.8,10.3,34.95140260766503,40.4,4.1,41.4,14.0,55.8,8.3,69.5,48.8,45.1,37.0,19.4,91.17538216,5.986506875,0.552250278,0.116712688,49.07775769,4.011231448
2894,2894,104.12,38.0,177.7,459.0,52790.0,27157.0,15.9,0.0,"(51046.4, 54545.6]",41.0,39.0,42.8,"Moultrie County, Illinois",2.51,57.8,18.0,37.0,40.4,7.2,36.9,12.3,59.4,7.6,66.5,48.8,43.5,35.2,19.6,83.66344325493273,0.334963489,0.214376633,0.033496349,57.07880669,8.42514582
2895,2895,281.0,102.55474452554743,172.98789854425291,433.2,57126.0,27157.0,11.4,0.0,"(42724.4, 45201]",498.0,40.1,43.1,"Ogle County, Illinois",2.5,55.0,12.3,34.95140260766503,48.1,8.1,33.7,12.9,60.0,8.0,75.0,59.2,52.6,36.3,15.5,95.083688,1.131744184,0.345439624,1.633681318,53.98678308,5.772258177
2896,2896,1072.0,420.0,194.4,509.6,45209.0,186221.0,16.7,1610.989094,"(51046.4, 54545.6]",36.8,39.5,38.3,"Peoria County, Illinois",2.39,46.3,12.5,25.0,40.4,11.4,28.6,18.2,58.2,7.6,68.1,48.8,48.5,36.5,21.7,73.95730899,17.53067681,3.685493181,1.397558681,43.42926195,6.690267073
2898,2898,109.0,37.0,164.9,509.9,65971.0,16387.0,15.9,0.0,"(61494.5, 125635]",43.3,42.4,44.3,"Piatt County, Illinois",2.47,62.9,17.4,31.1,40.4,5.3,34.7,17.9,63.7,6.3,82.3,48.8,56.7,36.3,11.4,83.66344325493273,0.412246135,0.550847458,0.139436193,51.63756371,6.54640675
2899,2899,104.0,43.0,182.9710413503617,458.2,39005.0,15989.0,15.2,0.0,"(37413.8, 40362.7]",42.6,40.9,44.5,"Pike County, Illinois",2.5,56.2,18.6,47.8,29.2,4.4,35.3,11.5,5.372916101,5.6,63.9,48.8,39.7,40.5,22.5,96.74801784,2.313187763,0.371655104,0.8458260390000001,53.12265988,5.732087227
2900,2900,27.0,12.0,173.5,392.3,40722.0,4226.0,15.9,0.0,"(40362.7, 42724.4]",47.7,46.5,49.6,"Pope County, Illinois",2.52,52.4,31.7,42.1,40.4,0.0,35.3,9.8,39.5,10.0,65.0,48.8,37.8,48.8,26.7,93.92749942,2.313187763,0.484876472,0.946663588,53.98618958,5.562130178
2901,2901,46.580000000000005,17.0,192.1,524.5,33943.0,27157.0,23.0,0.0,"(42724.4, 45201]",43.5,41.3,45.7,"Pulaski County, Illinois",2.5,46.0,17.1,48.6,40.4,0.6,35.5,8.4,41.8,16.2,54.6,48.8,33.5,51.6,29.5,65.20183955,32.0047692,0.221427355,0.323624595,42.41645244,6.129303107
2902,2902,46.580000000000005,17.0,185.76632133607214,465.2,62024.0,5644.0,8.9,354.3586109,"(61494.5, 125635]",46.0,45.0,47.1,"Putnam County, Illinois",2.5,59.3,7.2,36.0,40.4,5.1,42.7,8.2,59.3,9.9,75.2,53.5,47.5,36.3,14.9,97.45791824,0.206114737,0.257643422,0.412229474,56.42070934,5.541346974
2903,2903,197.0,77.0,178.5,472.5,47862.0,32852.0,13.8,0.0,"(45201, 48021.6]",41.7,40.2,44.5,"Randolph County, Illinois",2.49,47.1,17.1,37.3,40.4,4.6,42.4,8.7,50.0,6.7,72.0,54.3,49.8,36.0,18.0,87.84964771,10.29967643,0.278206175,0.456621005,51.63756371,3.100031959
2904,2904,113.0,42.0,201.8591475395195,505.5,43396.0,16029.0,14.6,0.0,"(42724.4, 45201]",42.4,40.8,44.7,"Richland County, Illinois",2.43,52.5,17.6,33.9,40.4,3.5,33.3,15.6,56.9,5.4,67.6,48.3,41.2,40.4,19.9,97.35846717,0.434054691,0.372046878,0.024803125,49.8692911,4.929577465
2905,2905,878.0,340.0,190.9176230240243,478.1,45209.0,146133.0,16.3,0.0,"(48021.6, 51046.4]",40.0,39.5,41.7,"Rock Island County, Illinois",2.36,48.1,12.6,30.2,40.4,9.8,31.8,14.5,58.2,7.9,69.0,51.2,41.2,38.1,20.1,82.14676443,9.449514477,2.146628523,0.8458260390000001,44.42383799,5.929944203
